"S.No.","Year","State","Industry","Count","Last.Update","Funding_Lakhs","Valuation_Lakhs"
311,2024,"Jammu and Kashmir","Enterprise Software",2,"30-04-2025",1978.45620211447,23763.9727359915
312,2024,"Jammu and Kashmir","Food & Beverages",15,"30-04-2025",2350.09641237557,25495.9157674664
313,2024,"Jammu and Kashmir","Education",6,"30-04-2025",3580.73105354561,19649.5242340477
314,2024,"Jammu and Kashmir","Renewable Energy",7,"30-04-2025",323.744535341393,4825.5324232038
315,2024,"Jammu and Kashmir","Technology Hardware",5,"30-04-2025",1806.17633269867,34325.5142588298
316,2024,"Jammu and Kashmir","Healthcare & Lifesciences",13,"30-04-2025",4023.9207509323,35696.12774203
317,2024,"Jammu and Kashmir","IT Services",22,"30-04-2025",4186.75874327309,21336.5805988165
318,2024,"Jammu and Kashmir","Human Resources",9,"30-04-2025",1226.85955461347,21263.6625832957
319,2024,"Jammu and Kashmir","Marketing",3,"30-04-2025",1802.23120797891,15615.5276500705
320,2024,"Jammu and Kashmir","Media & Entertainment",5,"30-04-2025",4291.5828297846,27789.6394024468
321,2024,"Jammu and Kashmir","Professional & Commercial Services",15,"30-04-2025",4276.12870031735,25499.3801904847
322,2024,"Jammu and Kashmir","Social Impact",1,"30-04-2025",1514.68250425532,20197.4124469991
323,2024,"Jammu and Kashmir","Textiles & Apparel",6,"30-04-2025",777.889206667896,7215.2551977673
324,2024,"Jammu and Kashmir","Transportation & Storage",5,"30-04-2025",3534.76070351899,19072.5457423857
325,2024,"Jammu and Kashmir","Logistics",1,"30-04-2025",563.843106676359,7346.86721218915
326,2024,"Jammu and Kashmir","Travel & Tourism",12,"30-04-2025",216.952476347797,3410.12805361698
327,2024,"Jammu and Kashmir","Security Solutions",6,"30-04-2025",4997.05241332995,52671.1603944116
328,2024,"Jammu and Kashmir","Real Estate",2,"30-04-2025",222.630280221347,2486.92742732027
329,2024,"Jammu and Kashmir","Safety",1,"30-04-2025",1725.03685461124,15905.1104258722
330,2024,"Jammu and Kashmir","Biotechnology",1,"30-04-2025",4579.56562011968,87326.8215964444
331,2024,"Jammu and Kashmir","Waste Management",2,"30-04-2025",3105.31458467012,35786.2320025587
332,2024,"Jharkhand","Analytics",1,"30-04-2025",1467.112476076,10475.6604738938
333,2024,"Jharkhand","Advertising",1,"30-04-2025",3702.09714489756,52168.0357302325
334,2024,"Jharkhand","Architecture Interior Design",3,"30-04-2025",4178.56883042259,28002.9751050875
335,2024,"Jharkhand","AR VR (Augmented + Virtual Reality)",1,"30-04-2025",1605.64036308788,12750.3592803447
336,2024,"Jharkhand","Automotive",7,"30-04-2025",2488.20441171993,46335.2089376789
337,2024,"Jharkhand","Art & Photography",1,"30-04-2025",3502.00014278525,18508.0672123465
338,2024,"Jharkhand","Chemicals",4,"30-04-2025",3225.23865224794,42633.2983631647
339,2024,"Jharkhand","Telecommunication & Networking",3,"30-04-2025",3237.41842916934,24795.2118755239
340,2024,"Jharkhand","Construction",39,"30-04-2025",4890.37435387727,27345.2730673646
341,2024,"Jharkhand","Agriculture",32,"30-04-2025",2102.93990557548,11411.5551022096
342,2024,"Jharkhand","Aeronautics Aerospace & Defence",1,"30-04-2025",641.053660900798,10505.1084678641
343,2024,"Jharkhand","AI",11,"30-04-2025",2653.84681766154,42623.284163516
344,2024,"Jharkhand","Green Technology",6,"30-04-2025",1164.11308659008,9376.20337169438
345,2024,"Jharkhand","Events",2,"30-04-2025",2457.73823206546,48021.8364012645
346,2024,"Jharkhand","Fashion",5,"30-04-2025",1882.56325251423,27947.4237177241
347,2024,"Jharkhand","Finance Technology",3,"30-04-2025",4917.58339490043,33882.807968766
348,2024,"Jharkhand","Enterprise Software",1,"30-04-2025",1972.1796200145,35091.0056843033
349,2024,"Jharkhand","Food & Beverages",20,"30-04-2025",1184.76195964031,9264.14384593021
350,2024,"Jharkhand","Design",1,"30-04-2025",3135.32285414403,38679.3192684852
351,2024,"Jharkhand","Education",18,"30-04-2025",725.873975490686,5705.09794787846
352,2024,"Jharkhand","Renewable Energy",13,"30-04-2025",4838.97399690468,76876.0652344642
353,2024,"Jharkhand","Technology Hardware",11,"30-04-2025",2599.60544907954,43599.2498385402
354,2024,"Jharkhand","Healthcare & Lifesciences",23,"30-04-2025",857.1981296991,16450.9623009023
355,2024,"Jharkhand","Internet of Things",2,"30-04-2025",3128.41636101948,39691.9081711013
356,2024,"Jharkhand","IT Services",33,"30-04-2025",4930.47311786795,45412.324843459
357,2024,"Jharkhand","Human Resources",9,"30-04-2025",3360.41901144199,51459.4748762271
358,2024,"Jharkhand","Marketing",3,"30-04-2025",2123.63368970109,16621.9107053917
359,2024,"Jharkhand","Non- Renewable Energy",3,"30-04-2025",1650.55771620246,27559.0098007408
360,2024,"Jharkhand","Pets & Animals",1,"30-04-2025",4184.51383375796,66807.3472277898
361,2024,"Jharkhand","Media & Entertainment",2,"30-04-2025",761.894365970511,10642.1650034407
362,2024,"Jharkhand","Retail",2,"30-04-2025",1004.4389370596,13642.352552774
363,2024,"Jharkhand","House-Hold Services",2,"30-04-2025",4488.85647907155,67750.0401898451
364,2024,"Jharkhand","Professional & Commercial Services",23,"30-04-2025",1575.19179381197,21732.7509937987
365,2024,"Jharkhand","Sports",2,"30-04-2025",1848.33769038087,12638.0911025187
366,2024,"Jharkhand","Social Impact",2,"30-04-2025",3930.53506975994,58938.1587059013
367,2024,"Jharkhand","Textiles & Apparel",5,"30-04-2025",1007.22446560394,12218.1220702469
368,2024,"Jharkhand","Indic Language Startups",2,"30-04-2025",137.94076879276,1898.6733001493
369,2024,"Jharkhand","Transportation & Storage",4,"30-04-2025",2062.7089381218,18633.8870337575
370,2024,"Jharkhand","Logistics",1,"30-04-2025",2441.67996288743,37922.4138039035
371,2024,"Jharkhand","Travel & Tourism",2,"30-04-2025",2138.13250338426,13768.7873436581
372,2024,"Jharkhand","Security Solutions",7,"30-04-2025",1746.90356831998,11615.1330266029
373,2024,"Jharkhand","Real Estate",7,"30-04-2025",4339.09240757348,29584.2554344241
374,2024,"Jharkhand","Other Specialty Retailers",3,"30-04-2025",2302.78485222952,34601.7488346368
375,2024,"Jharkhand","Safety",2,"30-04-2025",2692.13612447493,46807.2599788264
376,2024,"Jharkhand","Robotics",2,"30-04-2025",4821.02449293016,94666.1730695895
377,2024,"Jharkhand","Biotechnology",1,"30-04-2025",3884.22813330544,25055.6084994832
378,2024,"Jharkhand","Waste Management",3,"30-04-2025",1083.93792540301,13494.7078689385
379,2024,"Jharkhand","Toys and Games",1,"30-04-2025",1578.49482200108,16013.492807152
380,2024,"Bihar","Analytics",1,"30-04-2025",4858.1451286911,48929.1081157779
381,2024,"Bihar","Advertising",10,"30-04-2025",2945.25546281366,51707.9015038241
382,2024,"Bihar","Architecture Interior Design",4,"30-04-2025",3816.07694559498,59330.8399306384
383,2024,"Bihar","Automotive",10,"30-04-2025",1894.91150244139,27353.6222814563
384,2024,"Bihar","Art & Photography",4,"30-04-2025",3857.50986057101,71411.6899544025
385,2024,"Bihar","Animation",1,"30-04-2025",2711.50205609156,43773.5973193533
386,2024,"Bihar","Chemicals",4,"30-04-2025",4574.27747583715,56012.5455532817
387,2024,"Bihar","Telecommunication & Networking",7,"30-04-2025",967.217387375422,13973.6946055582
388,2024,"Bihar","Construction",184,"30-04-2025",1446.98116605869,22480.8981590111
389,2024,"Bihar","Agriculture",62,"30-04-2025",520.063945290167,6039.18538448123
390,2024,"Bihar","Aeronautics Aerospace & Defence",6,"30-04-2025",1091.91104158526,10772.7849978055
391,2024,"Bihar","AI",10,"30-04-2025",4886.64003161248,25453.0518372263
392,2024,"Bihar","Green Technology",7,"30-04-2025",1516.69576814165,13406.3884800619
393,2024,"Bihar","Events",7,"30-04-2025",3643.61598317046,33046.6357200842
394,2024,"Bihar","Fashion",15,"30-04-2025",3939.15477957344,38478.6633462553
395,2024,"Bihar","Finance Technology",22,"30-04-2025",571.817843290046,3580.04377791411
396,2024,"Bihar","Enterprise Software",2,"30-04-2025",1235.99341372028,23024.6799432834
397,2024,"Bihar","Food & Beverages",51,"30-04-2025",1389.19711831259,14295.1993260732
398,2024,"Bihar","Dating Matrimonial",1,"30-04-2025",550.239545630757,10499.9824012687
399,2024,"Bihar","Education",57,"30-04-2025",633.673514286056,12483.5330636089
400,2024,"Bihar","Renewable Energy",15,"30-04-2025",4956.62095148582,34365.4925985061
401,2024,"Bihar","Technology Hardware",15,"30-04-2025",4930.96877165372,65702.8554545879
402,2024,"Bihar","Healthcare & Lifesciences",53,"30-04-2025",728.483983420301,9912.49621840989
403,2024,"Bihar","Internet of Things",1,"30-04-2025",4531.28242923412,38698.87790493
404,2024,"Bihar","IT Services",51,"30-04-2025",2902.6940959855,43729.0765338853
405,2024,"Bihar","Human Resources",44,"30-04-2025",2007.47185245855,34515.9432665783
406,2024,"Bihar","Marketing",9,"30-04-2025",2276.52229644591,14053.8164362888
407,2024,"Bihar","Non- Renewable Energy",5,"30-04-2025",3547.18441069126,54365.1402846312
408,2024,"Bihar","Pets & Animals",2,"30-04-2025",458.388591662515,6412.39169173512
409,2024,"Bihar","Media & Entertainment",9,"30-04-2025",1729.59727189736,20789.2252748775
410,2024,"Bihar","Retail",14,"30-04-2025",3419.89837852307,34373.9010669912
411,2024,"Bihar","House-Hold Services",11,"30-04-2025",1618.89877800131,18049.9069454299
412,2024,"Bihar","Professional & Commercial Services",48,"30-04-2025",4166.26456034137,23074.2868779295
413,2024,"Bihar","Social Impact",4,"30-04-2025",1115.10180912446,12971.372893167
414,2024,"Bihar","Textiles & Apparel",14,"30-04-2025",2514.84723412432,41445.3673414495
415,2024,"Bihar","Indic Language Startups",3,"30-04-2025",1416.4458794985,17100.717134738
416,2024,"Bihar","Transportation & Storage",8,"30-04-2025",1000.51542769652,9494.73914552957
417,2024,"Bihar","Logistics",2,"30-04-2025",4755.57525707409,76009.5326168315
418,2024,"Bihar","Travel & Tourism",10,"30-04-2025",1642.54141194979,9856.03905412506
419,2024,"Bihar","Security Solutions",21,"30-04-2025",2418.3590998291,32071.9031282621
420,2024,"Bihar","Real Estate",12,"30-04-2025",188.563231087755,3724.04269140001
421,2024,"Bihar","Other Specialty Retailers",8,"30-04-2025",2759.92436666274,24778.8571096494
422,2024,"Bihar","Safety",1,"30-04-2025",3238.98909168784,54525.5360126864
423,2024,"Bihar","Robotics",4,"30-04-2025",3001.50454593822,50933.9184248203
424,2024,"Bihar","Biotechnology",3,"30-04-2025",1643.59000972472,29892.0367296222
425,2024,"Bihar","Waste Management",7,"30-04-2025",4461.01584666176,38529.5019980563
426,2024,"Bihar","Toys and Games",3,"30-04-2025",3149.9718896579,42187.3603413351
427,2024,"Kerala","Analytics",1,"30-04-2025",1549.37933072215,28774.4582813678
428,2024,"Kerala","Advertising",11,"30-04-2025",1971.61308560753,10100.5315256443
429,2024,"Kerala","Architecture Interior Design",10,"30-04-2025",844.351707748137,6292.52128847937
430,2024,"Kerala","AR VR (Augmented + Virtual Reality)",9,"30-04-2025",4319.63189278031,38433.6002619724
431,2024,"Kerala","Automotive",23,"30-04-2025",4767.85100825364,79105.7115876224
432,2024,"Kerala","Art & Photography",3,"30-04-2025",2840.04118309822,17228.5543611945
433,2024,"Kerala","Animation",1,"30-04-2025",1681.25969629036,30996.5614117489
434,2024,"Kerala","Chemicals",9,"30-04-2025",4983.25523262611,48459.0228969593
435,2024,"Kerala","Computer Vision",1,"30-04-2025",1212.35739518888,22231.861629526
436,2024,"Kerala","Telecommunication & Networking",7,"30-04-2025",3082.72622807417,43563.2846607023
437,2024,"Kerala","Construction",69,"30-04-2025",585.483720642515,6926.40066482839
438,2024,"Kerala","Agriculture",41,"30-04-2025",2460.81122122705,38200.687993808
439,2024,"Kerala","Aeronautics Aerospace & Defence",11,"30-04-2025",542.25682556862,8857.17562491727
440,2024,"Kerala","AI",44,"30-04-2025",847.770525328815,10950.7473769237
441,2024,"Kerala","Green Technology",20,"30-04-2025",1450.81471035955,7608.20856328576
442,2024,"Kerala","Events",9,"30-04-2025",2940.16806301661,18084.5785018109
443,2024,"Kerala","Fashion",15,"30-04-2025",3671.95291131502,55349.0357772435
444,2024,"Kerala","Finance Technology",22,"30-04-2025",869.328509969637,13719.5568465702
445,2024,"Kerala","Enterprise Software",20,"30-04-2025",4339.01542786043,51405.6704200337
446,2024,"Kerala","Food & Beverages",74,"30-04-2025",3557.44197906461,29711.0865749858
447,2024,"Kerala","Design",11,"30-04-2025",3813.97770433687,60586.2821060854
448,2024,"Kerala","Dating Matrimonial",1,"30-04-2025",778.066337341443,4095.32315374108
449,2024,"Kerala","Education",99,"30-04-2025",1822.38196893595,23963.4993733559
450,2024,"Kerala","Renewable Energy",28,"30-04-2025",3382.99578299047,21042.0410119188
451,2024,"Kerala","Technology Hardware",31,"30-04-2025",2642.92187817628,48985.4275949702
452,2024,"Kerala","Healthcare & Lifesciences",102,"30-04-2025",1781.51887417771,29899.1317862255
453,2024,"Kerala","Internet of Things",10,"30-04-2025",1240.62697285553,14247.034974559
454,2024,"Kerala","IT Services",165,"30-04-2025",338.049391680397,4803.94803481406
455,2024,"Kerala","Human Resources",17,"30-04-2025",1221.26772350166,20183.5175827643
456,2024,"Kerala","Marketing",21,"30-04-2025",4455.88567024097,36656.0209691403
457,2024,"Kerala","Nanotechnology",1,"30-04-2025",4068.5457095271,48281.9569503158
458,2024,"Kerala","Non- Renewable Energy",7,"30-04-2025",3750.20579480333,18756.3022531926
459,2024,"Kerala","Pets & Animals",3,"30-04-2025",816.813042620197,13199.8402100102
460,2024,"Kerala","Media & Entertainment",14,"30-04-2025",667.473338602576,10605.7736852858
461,2024,"Kerala","Retail",28,"30-04-2025",4874.89275198895,32353.0797070044
462,2024,"Kerala","House-Hold Services",6,"30-04-2025",2208.84348063264,34728.8540782795
463,2024,"Kerala","Professional & Commercial Services",39,"30-04-2025",2346.88230276806,37359.9611560489
464,2024,"Kerala","Sports",5,"30-04-2025",868.225502118003,9901.78179389922
465,2024,"Kerala","Social Impact",4,"30-04-2025",2945.43595882133,30120.8987815047
466,2024,"Kerala","Social Network",4,"30-04-2025",1390.35119626205,11650.6826788096
467,2024,"Kerala","Textiles & Apparel",13,"30-04-2025",1188.97975594737,17600.0565053042
468,2024,"Kerala","Indic Language Startups",2,"30-04-2025",3471.47876588861,21377.2178274182
469,2024,"Kerala","Transportation & Storage",8,"30-04-2025",1450.11937816162,11398.6699237225
470,2024,"Kerala","Logistics",12,"30-04-2025",4061.47042760858,37524.4692733972
471,2024,"Kerala","Travel & Tourism",46,"30-04-2025",514.887205092236,8026.83704114358
472,2024,"Kerala","Security Solutions",9,"30-04-2025",4119.04885228723,42498.209161438
473,2024,"Kerala","Real Estate",9,"30-04-2025",2165.76998947421,43270.3105429562
474,2024,"Kerala","Other Specialty Retailers",15,"30-04-2025",3791.64193565957,28908.6161530723
475,2024,"Kerala","Safety",2,"30-04-2025",3328.80825744942,63494.5161491674
476,2024,"Kerala","Robotics",8,"30-04-2025",2250.41061481461,16147.9830083838
477,2024,"Kerala","Passenger Experience",2,"30-04-2025",3154.37361299992,55353.7560721418
478,2024,"Kerala","Biotechnology",10,"30-04-2025",52.3034778540023,933.903760726683
479,2024,"Kerala","Waste Management",16,"30-04-2025",1125.35539441742,10149.9165194408
480,2024,"Kerala","Toys and Games",7,"30-04-2025",3539.11761605414,33579.9799083541
481,2024,"Karnataka","Analytics",22,"30-04-2025",1115.07411657367,16068.6081233998
482,2024,"Karnataka","Advertising",20,"30-04-2025",4078.97192032542,59226.9782055754
483,2024,"Karnataka","Architecture Interior Design",41,"30-04-2025",1573.43117777491,18183.2418755808
484,2024,"Karnataka","AR VR (Augmented + Virtual Reality)",11,"30-04-2025",3454.32629404822,48479.7675469925
485,2024,"Karnataka","Automotive",63,"30-04-2025",4666.7713411618,24983.4481823342
486,2024,"Karnataka","Art & Photography",12,"30-04-2025",623.109340923838,9374.977495615
487,2024,"Karnataka","Animation",3,"30-04-2025",682.143155054655,7555.75914389388
488,2024,"Karnataka","Chemicals",19,"30-04-2025",3407.20809424529,32955.6558762801
489,2024,"Karnataka","Computer Vision",13,"30-04-2025",2173.2955496409,23117.24930908
490,2024,"Karnataka","Telecommunication & Networking",18,"30-04-2025",4180.28484079987,65845.4786783683
491,2024,"Karnataka","Construction",121,"30-04-2025",4858.61843066523,58130.2478038337
492,2024,"Karnataka","Agriculture",128,"30-04-2025",398.920439672656,5328.14191690406
493,2024,"Karnataka","Aeronautics Aerospace & Defence",56,"30-04-2025",2325.93670636415,22004.3115583164
494,2024,"Karnataka","AI",178,"30-04-2025",3522.84633620875,64416.0420442467
495,2024,"Karnataka","Green Technology",72,"30-04-2025",480.353831290267,7753.46979504182
496,2024,"Karnataka","Events",15,"30-04-2025",4965.07287980057,66298.1638378668
497,2024,"Karnataka","Fashion",63,"30-04-2025",1302.84002043772,25519.0131330444
498,2024,"Karnataka","Finance Technology",115,"30-04-2025",295.215256453957,2539.77043132023
499,2024,"Karnataka","Enterprise Software",84,"30-04-2025",3447.30848673498,62538.7929102535
500,2024,"Karnataka","Food & Beverages",157,"30-04-2025",3945.29039566405,75834.5842053288
501,2024,"Karnataka","Design",28,"30-04-2025",1800.35007609986,29132.3421585018
502,2024,"Karnataka","Dating Matrimonial",4,"30-04-2025",1863.88515254948,20273.1226048305
503,2024,"Karnataka","Education",195,"30-04-2025",1471.14564692602,18873.8780971497
504,2024,"Karnataka","Renewable Energy",68,"30-04-2025",445.865916006733,6064.66781318787
505,2024,"Karnataka","Technology Hardware",116,"30-04-2025",1858.99863438681,24079.1628992264
506,2024,"Karnataka","Healthcare & Lifesciences",243,"30-04-2025",931.168382335454,17887.4556456495
507,2024,"Karnataka","Internet of Things",31,"30-04-2025",2703.46591711277,49059.9531805574
508,2024,"Karnataka","IT Services",447,"30-04-2025",2544.54612451373,36505.9340361369
